corpus	text	uid	gword	gloss	graid	gform	ganim	gfunc	refind	isnref
nkurd	muserz01	0001	#	#	##	##				
nkurd	muserz01	0001	Harûnê Rešît	Harûnê.Rešît	pn_np.h:s	pn_np	h	s		
nkurd	muserz01	0001	pašayê	pasha.of	np.h:pred	np	h	pred		
nkurd	muserz01	0001	Ereba	Arabs	rn_np.h:poss	rn_np	h	poss		
nkurd	muserz01	0001	bûye	was	cop	cop				
nkurd	muserz01	0002	#	#	#nc	#nc				
nkurd	muserz01	0002	merifekî	a.person.of	nc	nc				
nkurd	muserz01	0002	di	in	nc	nc				
nkurd	muserz01	0002	dinyayê	world	nc	nc				
nkurd	muserz01	0002	da	POP	nc	nc				
nkurd	muserz01	0002	#	#	#	#				
nkurd	muserz01	0002	0	0_he	0.h:s	0	h	s		
nkurd	muserz01	0002	pir	very	other	other				
nkurd	muserz01	0002	zengîn	rich	other:pred	other		pred		
nkurd	muserz01	0002	bûye	was	cop	cop				
nkurd	muserz01	0003	#	#	##	##				
nkurd	muserz01	0003	kurekî	a.son.of	np.h:s	np	h	s		
nkurd	muserz01	0003	wî	his	rn_pro.h:poss	rn_pro	h	poss		
nkurd	muserz01	0003	hebûye	existed	other:predex	other		predex		
nkurd	muserz01	0003	#	#	#	#				
nkurd	muserz01	0003	navê	name.of	np:s	np		s		
nkurd	muserz01	0003	kurê	son.of	np.h:poss	np	h	poss		
nkurd	muserz01	0003	wî	his	rn_pro.h:poss	rn_pro	h	poss		
nkurd	muserz01	0003	Mihemed	Mihemed	pn_np.h:pred	pn_np	h	pred		
nkurd	muserz01	0003	bûye	was	cop	cop				
nkurd	muserz01	0004	#	#	##	##				
nkurd	muserz01	0004	Mihemed	Mihemed	pn_np.h:dt	pn_np	h	dt		
nkurd	muserz01	0004	emrê	life.of	np:s	np		s		
nkurd	muserz01	0004	wî	his	rn_pro.h:poss	rn_pro	h	poss		
nkurd	muserz01	0004	tê	comes	v:pred	v		pred		
nkurd	muserz01	0004	pencî	50	other	other				
nkurd	muserz01	0004	salî	yeared	other	other				
nkurd	muserz01	0005	#	#	##neg	##neg				
nkurd	muserz01	0005	qedera	destiny.of	np:s	np		s		
nkurd	muserz01	0005	vî	his	rn_pro.h:poss	rn_pro	h	poss		
nkurd	muserz01	0005	venebûye	opened.was.not	v:pred	v		pred		
nkurd	muserz01	0005	#	#	#neg	#neg				
nkurd	muserz01	0005	0	0_he	0.h:s	0	h	s		
nkurd	muserz01	0005	ne	not	lv_other	lv_other				
nkurd	muserz01	0005	zewicîye	married	v:pred	v		pred		
nkurd	muserz01	0006	#	#	##	##				
